,price,condition,district,max_floor,street,num_rooms,area,num_bathrooms,building_type,floor,ceiling_height
2991,77000,0.7,0.7,14,0.7,2,77,1,1,7,3.0
2992,82000,0.85,0.7,5,0.75,3,82,1,2,3,3.0
2993,35000,1.0,0.4,16,0.42,3,78,1,4,14,2.8
2994,50000,1.0,0.4,5,0.42,3,100,1,2,5,2.8
2995,90000,1.0,0.5,10,0.4,3,96,2,1,2,3.0
2996,82000,1.0,1.0,22,0.8,2,70,1,3,9,3.0
2997,72000,1.0,0.5,12,0.4,2,84,2,1,3,3.0
2998,38000,1.0,0.4,5,0.35,3,58,1,2,5,3.0
2999,53000,1.0,1.0,14,0.9,2,56,1,1,12,2.8
3000,67000,0.85,0.7,5,0.75,3,62,1,2,5,2.8
3001,35000,0.85,0.4,5,0.4,2,67,2,2,3,2.8
3002,85000,1.0,1.0,11,0.88,4,95,1,4,8,2.8
3003,115000,0.7,0.7,7,0.75,3,122,1,1,7,3.0
3004,165000,1.0,1.0,8,1.0,4,141,2,2,7,2.8
3005,52500,1.0,0.5,14,0.4,3,85,1,4,13,2.8
3006,33000,0.85,1.0,5,0.85,1,34,1,2,3,2.8
3007,48000,0.85,0.7,5,0.7,2,59,1,2,2,2.8
3008,120000,1.0,1.0,12,1.0,3,90,1,4,3,2.8
3009,110000,0.85,0.7,5,0.7,3,92,1,2,2,2.8
3010,41000,0.85,0.4,9,0.4,3,79,1,4,3,2.8
3011,47000,0.85,0.7,5,0.75,2,66,1,3,1,2.8
3012,66000,1.0,0.7,17,0.7,3,67,1,3,10,3.0
3013,58000,1.0,1.0,2,1.0,1,43,1,2,2,3.0
3014,53000,0.85,1.0,4,0.9,2,78,1,2,4,3.2
3015,95000,0.7,1.0,5,1.0,2,72,1,2,2,3.2
3016,110000,1.0,1.0,5,0.9,3,82,1,2,3,2.6
3017,150000,1.0,1.0,6,1.0,3,120,2,3,4,2.8
3018,59000,1.0,0.7,4,0.7,2,49,1,2,3,2.8
3019,44000,0.85,0.4,4,0.5,3,71,1,3,2,2.8
3020,48000,0.85,1.0,9,1.0,1,41,1,3,3,2.8
3021,133000,1.0,1.0,13,1.0,3,78,1,1,9,3.0
3022,200000,1.0,0.7,6,0.8,4,130,2,1,5,3.0
3023,340000,1.0,1.0,10,1.0,3,128,2,1,9,3.0
3024,53000,0.85,0.7,9,0.7,4,67,1,4,3,2.8
3025,38000,1.0,0.7,5,0.7,1,35,1,2,2,2.8
3026,52000,1.0,0.5,16,0.4,3,85,1,4,10,2.8
3027,38500,0.85,0.7,9,0.75,1,47,1,4,6,2.8
3028,69000,1.0,0.7,5,0.75,2,62,1,2,4,3.0
3029,125000,1.0,1.0,16,1.0,2,60,1,1,14,3.0
3030,33000,0.85,0.4,9,0.4,4,90,1,3,7,2.8
3031,31500,0.85,0.7,7,0.65,2,52,1,3,7,2.8
3032,43000,0.85,0.4,14,0.45,3,90,1,4,9,2.8
3033,40000,0.85,1.0,4,1.0,1,38,1,2,2,2.8
3034,43000,1.0,0.4,5,0.4,1,48,1,3,2,2.8
3035,75000,1.0,1.0,10,1.0,2,43,1,4,4,2.8
3036,95000,1.0,0.7,9,0.7,3,95,2,4,4,2.8
3037,120000,0.7,1.0,10,1.0,3,122,2,1,9,3.0
3038,87000,0.7,1.0,14,1.0,5,134,1,1,4,3.2
3039,66000,0.85,1.0,10,1.0,1,56,1,4,6,2.8
3040,90000,0.85,0.7,14,0.7,2,74,1,1,5,2.8
3041,77000,1.0,0.7,4,0.77,3,71,1,2,4,2.8
3042,95000,1.0,1.0,9,1.0,2,75,1,4,3,2.8
3043,46000,1.0,0.4,3,0.4,3,100,1,2,1,2.8
3044,46000,1.0,0.7,5,0.65,2,46,1,2,5,2.8
3045,125000,1.0,1.0,16,1.0,2,60,1,1,14,3.0
3046,135000,0.7,1.0,4,1.0,4,140,1,2,4,3.2
3047,43000,0.85,0.4,9,0.4,4,92,1,3,2,2.8
3048,63000,0.85,0.7,9,0.65,3,84,1,4,6,2.8
3049,110000,1.0,1.0,5,0.95,4,106,1,2,4,3.0
3050,70000,1.0,1.0,21,0.8,2,60,1,1,6,3.0
3051,165000,1.0,0.7,19,0.7,3,101,1,1,15,2.8
3052,110000,1.0,1.0,16,0.9,4,107,1,4,10,3.0
3053,55000,0.85,0.7,9,0.75,3,64,1,3,8,2.8
3054,48000,1.0,0.4,9,0.4,4,92,1,4,4,2.8
3055,31000,0.85,0.4,4,0.5,2,65,1,2,4,2.8
3056,48000,0.85,0.7,4,0.7,2,54,1,2,4,3.0
3057,82000,1.0,1.0,21,0.8,2,65,1,1,10,3.2
3058,85000,0.85,0.5,5,0.5,3,95,1,3,4,2.8
3059,70000,0.85,0.7,12,0.7,3,89,1,4,8,2.8
3060,81000,1.0,1.0,14,0.9,3,82,1,4,7,2.8
3061,91000,1.0,1.0,9,1.0,2,80,1,4,6,2.8
3062,42000,0.85,0.4,14,0.4,3,76,1,4,1,3.0
3063,34000,0.85,0.5,4,0.5,2,54,1,2,2,2.8
3064,115000,1.0,1.0,11,0.88,3,93,1,4,6,3.0
3065,32000,0.85,0.4,9,0.3,3,77,1,4,7,2.8
3066,32000,1.0,0.4,5,0.5,2,30,1,2,3,3.0
3067,55000,0.85,0.6,9,0.55,3,97,1,4,4,2.8
3068,90000,1.0,1.0,16,0.9,3,90,1,1,5,2.8
3069,90000,1.0,0.5,14,0.4,3,110,2,1,11,3.0
3070,36000,0.85,0.4,9,0.35,4,100,1,4,9,2.8
3071,83000,1.0,0.7,16,0.7,4,97,1,4,15,3.0
3072,80000,1.0,0.7,5,0.75,3,75,1,2,2,3.2
3073,230000,1.0,1.0,4,1.0,3,110,1,2,1,3.2
3074,55000,1.0,1.0,6,0.85,1,61,1,2,1,3.0
3075,60000,0.7,0.6,12,0.55,2,65,1,1,6,3.0
3076,245000,1.0,1.0,5,1.0,4,145,2,2,2,3.0
3077,75000,0.85,0.7,4,0.75,3,87,1,2,3,3.0
3078,80000,1.0,1.0,4,1.0,2,66,1,2,1,3.0
3079,42000,1.0,0.7,6,0.75,2,50,1,2,5,3.0
3080,130000,0.85,1.0,4,1.0,4,126,1,3,3,2.8
3081,200000,1.0,1.0,10,0.95,4,125,2,3,5,3.0
3082,70000,1.0,0.6,9,0.45,4,97,1,4,7,2.8
3083,33000,1.0,0.4,5,0.45,2,61,1,4,1,2.6
3084,160000,1.0,1.0,5,0.9,3,98,2,2,5,2.8
3085,68000,1.0,1.0,9,0.85,3,82,1,4,7,2.8
3086,160000,0.85,1.0,5,1.0,3,100,1,2,2,3.2
3087,60000,1.0,0.5,9,0.5,3,76,1,4,1,2.8
3088,70000,0.85,0.7,5,0.7,4,136,1,2,4,2.8
3089,80000,1.0,0.4,14,0.45,3,82,1,4,2,2.8
3090,100000,1.0,0.7,5,0.65,2,75,1,2,3,3.0
3091,179000,1.0,0.8,5,0.8,3,120,3,1,3,3.0
3092,48000,0.85,0.5,4,0.6,2,57,1,2,4,2.8
3093,65000,1.0,0.4,4,0.35,3,82,1,2,2,2.8
3094,66000,1.0,0.5,9,0.4,4,96,1,4,5,2.8
3095,53000,0.85,1.0,20,1.0,1,32,1,3,4,2.8
3096,140000,1.0,0.7,5,0.7,4,120,3,3,5,3.0
3097,135000,1.0,0.7,14,0.75,4,120,1,1,9,2.8
3098,39000,0.85,0.4,5,0.4,3,80,1,4,1,2.8
3099,103000,0.7,0.6,14,0.55,4,114,2,1,11,3.2
3100,70000,1.0,1.0,9,0.9,3,78,1,4,2,3.0
3101,36000,0.85,0.4,4,0.5,2,54,1,2,1,2.8
3102,48000,1.0,0.7,16,0.7,2,55,1,4,3,2.8
3103,93000,1.0,1.0,4,0.85,3,84,1,2,4,3.0
3104,127000,1.0,1.0,5,1.0,2,58,1,2,2,3.0
3105,50000,1.0,0.5,9,0.4,3,92,1,4,1,3.0
3106,95000,0.85,1.0,4,0.9,3,68,1,2,4,2.8
3107,170000,1.0,1.0,5,1.0,4,145,2,2,5,3.2
3108,140000,1.0,1.0,10,1.0,3,100,1,4,4,2.8
3109,225000,0.7,1.0,14,1.0,3,142,2,1,10,3.0
3110,160000,1.0,1.0,11,0.9,3,81,1,3,3,2.8
3111,60000,0.85,0.4,5,0.45,3,80,2,2,1,3.0
3112,80000,1.0,0.7,14,0.7,3,81,1,4,9,2.8
3113,37000,0.85,0.4,9,0.4,4,97,1,4,9,2.8
3114,80000,0.85,1.0,5,1.0,2,56,1,2,5,2.8
3115,58000,0.85,0.7,5,0.75,2,60,1,2,5,2.8
3116,63900,0.7,0.7,5,0.75,3,80,1,3,2,2.8
3117,120000,0.85,1.0,4,1.0,4,90,1,2,3,3.0
3118,39000,1.0,1.0,14,0.9,1,36,1,1,11,3.0
3119,65000,0.85,0.4,2,0.4,4,116,1,2,1,2.8
3120,110000,0.7,1.0,7,0.9,3,89,2,1,4,2.8
3121,32500,0.85,0.5,9,0.4,3,76,1,4,1,2.8
3122,56000,1.0,1.0,7,1.0,2,48,1,2,5,2.8
3123,160000,0.85,1.0,5,1.0,3,112,1,2,2,2.8
3124,60000,0.7,0.6,14,0.52,4,105,1,4,13,2.8
3125,56000,1.0,0.4,5,0.4,3,70,1,2,2,2.8
3126,190000,0.85,1.0,5,1.0,4,110,1,2,2,2.8
3127,119000,1.0,1.0,12,1.0,3,80,1,2,9,2.8
3128,45000,1.0,0.4,9,0.4,3,72,1,4,9,2.8
3129,42000,0.85,0.4,9,0.4,4,88,1,4,7,2.8
3130,60000,0.85,0.4,4,0.4,2,75,1,2,2,3.2
3131,220000,0.7,1.0,15,1.0,3,136,2,1,10,3.0
3132,62000,0.85,0.7,9,0.65,2,70,1,4,3,2.8
3133,34000,1.0,0.4,9,0.45,2,67,1,4,8,2.8
3134,48000,0.85,0.4,5,0.4,3,78,2,2,3,2.8
3135,190000,1.0,1.0,12,0.95,4,125,2,1,6,3.0
3136,110000,1.0,1.0,8,0.9,3,90,2,3,7,2.8
3137,90000,1.0,0.5,10,0.8,3,85,1,1,7,3.0
3138,72000,1.0,1.0,9,0.85,3,72,1,4,8,3.0
3139,82000,1.0,0.5,14,0.4,3,109,2,3,6,3.0
3140,120000,0.85,1.0,4,1.0,2,54,1,2,1,3.2
3141,90000,1.0,1.0,4,0.85,2,76,1,2,4,3.2
3142,115000,0.85,1.0,4,1.0,4,88,1,2,4,3.2
3143,56000,1.0,0.6,9,0.55,3,77,1,4,1,2.8
3144,44000,1.0,0.7,14,0.7,2,53,1,3,12,2.8
3145,41000,0.85,1.0,10,0.8,1,42,1,4,7,2.8
3146,100000,1.0,0.5,5,0.6,3,100,1,2,4,2.8
3147,160000,1.0,0.7,19,0.7,3,95,1,1,9,3.0
3148,35000,1.0,0.4,5,0.4,2,50,1,2,1,2.8
3149,175000,1.0,1.0,4,1.0,4,138,1,2,4,3.0
3150,41800,0.7,0.7,9,0.7,2,44,1,1,3,3.2
3151,135000,0.85,0.7,5,0.75,3,98,1,2,5,2.8
3152,170000,1.0,1.0,9,1.0,4,109,1,4,3,3.0
3153,75000,0.85,1.0,11,0.9,2,53,1,3,11,2.8
3154,54000,0.85,0.4,6,0.45,2,80,1,2,6,2.8
3155,71000,1.0,1.0,1,1.0,2,62,1,3,0,2.8
3156,295000,1.0,1.0,9,1.0,4,135,2,3,5,3.0
3157,33000,0.85,0.4,5,0.4,1,45,1,2,3,2.8
3158,110000,1.0,1.0,9,1.0,1,50,1,2,5,3.0
3159,150000,1.0,1.0,4,1.0,4,87,2,2,2,3.8
3160,55000,0.85,0.4,9,0.45,3,71,1,4,2,2.8
3161,42000,0.85,0.4,9,0.4,3,72,1,4,9,2.8
3162,65000,0.85,1.0,14,0.9,2,53,1,1,13,2.8
3163,52500,0.85,0.7,5,0.75,3,72,1,2,4,2.8
3164,59000,0.85,1.0,4,0.85,2,70,1,2,2,2.8
3165,40000,1.0,0.4,14,0.45,3,83,1,4,9,2.8
3166,33000,1.0,0.4,5,0.4,2,48,1,2,5,2.8
3167,76000,1.0,1.0,10,1.0,2,46,1,3,10,2.8
3168,70000,1.0,0.5,9,0.4,3,78,1,4,4,2.8
3169,170000,0.85,1.0,5,1.0,3,100,1,2,5,2.8
3170,38000,0.85,0.4,5,0.4,1,51,1,3,2,2.8
3171,42500,0.7,0.4,14,0.45,3,81,1,4,8,2.8
3172,90000,1.0,1.0,5,0.8,2,72,1,2,2,3.0
3173,65000,0.85,0.4,4,0.4,4,100,1,2,2,2.8
3174,85000,1.0,0.5,5,0.5,3,92,2,3,4,3.0
3175,135000,0.85,1.0,16,0.8,3,100,2,3,7,2.8
3176,60000,1.0,0.6,14,0.52,4,107,1,4,4,2.8
3177,52000,1.0,0.4,5,0.4,3,95,1,2,4,2.8
3178,48500,0.85,0.6,9,0.51,3,80,1,4,2,2.8
3179,175000,1.0,1.0,8,1.0,4,141,1,2,8,2.8
3180,63000,0.85,1.0,6,0.8,2,71,1,2,3,2.8
3181,86000,1.0,1.0,4,1.0,1,40,1,3,4,3.0
3182,114000,1.0,0.7,4,0.8,3,95,2,3,1,2.8
3183,65000,0.85,1.0,4,0.85,3,78,1,2,2,3.0
3184,105000,1.0,0.7,9,0.7,4,80,1,4,6,2.8
3185,60000,0.85,0.7,9,0.65,3,75,1,4,2,2.8
3186,92000,0.7,1.0,5,0.9,3,96,1,2,4,3.2
3187,115000,1.0,0.5,13,0.45,3,89,2,4,11,2.8
3188,160000,1.0,1.0,23,0.9,2,88,2,3,6,2.8
3189,46000,1.0,0.4,14,0.45,2,65,1,4,6,2.8
3190,125000,1.0,0.7,7,0.7,3,120,1,1,3,3.0
3191,45000,1.0,0.4,16,0.35,3,80,2,4,9,2.8
3192,175000,1.0,1.0,6,1.0,4,114,2,2,5,3.2
3193,192000,1.0,1.0,17,1.0,4,120,2,1,16,3.2
3194,105000,1.0,1.0,5,1.0,3,72,1,2,3,3.0
3195,57000,0.85,1.0,4,1.0,1,50,1,2,4,3.2
3196,107000,0.85,1.0,5,1.0,3,112,1,2,2,3.2
3197,55000,0.85,1.0,9,0.75,3,100,1,4,9,2.8
3198,34000,0.85,0.4,9,0.45,3,75,1,4,6,2.8
3199,95000,1.0,1.0,5,1.0,2,60,1,3,1,3.2
3200,105000,1.0,1.0,5,0.9,3,85,1,2,3,3.2
3201,75000,1.0,1.0,12,0.75,3,78,2,3,2,2.8
3202,39000,1.0,0.4,9,0.4,2,60,4,4,8,2.8
3203,116000,1.0,0.7,6,0.65,3,130,2,2,5,2.8
3204,32000,0.85,0.4,16,0.35,3,71,1,4,6,2.8
3205,58000,0.85,0.7,7,0.8,2,72,1,4,7,2.8
3206,120000,0.85,1.0,5,1.0,4,117,1,2,4,2.8
3207,43000,1.0,0.4,9,0.4,3,81,1,4,8,2.8
3208,110000,1.0,1.0,11,0.9,3,90,1,1,3,3.0
3209,62000,0.85,0.7,5,0.65,4,85,1,2,1,2.8
3210,100000,1.0,1.0,5,1.0,2,63,1,2,3,3.0
3211,90000,1.0,1.0,14,0.9,3,60,1,1,7,3.0
3212,70000,0.85,1.0,10,0.8,2,65,1,4,4,2.8
3213,43000,0.85,1.0,5,1.0,1,40,1,2,5,2.8
3214,103000,0.85,1.0,10,0.9,2,75,1,2,5,2.8
3215,115000,1.0,1.0,4,1.0,3,105,1,2,4,3.0
3216,43000,1.0,0.6,9,0.52,3,75,1,4,9,2.8
3217,54000,0.7,0.6,15,0.4,2,67,1,3,2,3.0
3218,175000,1.0,1.0,5,1.0,2,71,2,2,3,3.2
3219,75000,1.0,0.5,9,0.6,2,68,1,4,8,2.8
3220,44000,1.0,0.7,5,0.75,1,30,1,2,2,3.0
3221,110000,1.0,1.0,14,0.9,3,106,1,1,14,2.8
3222,35000,0.85,0.4,16,0.42,2,50,1,4,5,2.8
3223,115000,1.0,1.0,15,0.9,3,96,2,1,2,3.0
3224,55000,0.85,0.5,5,0.45,3,76,1,2,4,2.8
3225,180000,1.0,0.7,18,0.65,4,144,2,1,3,3.0
3226,52000,1.0,1.0,10,0.8,2,40,1,4,9,2.8
3227,290000,0.85,1.0,16,1.0,4,137,2,1,10,3.0
3228,65000,1.0,0.7,5,0.65,2,50,1,2,3,2.8
3229,110000,1.0,0.7,6,0.7,3,70,1,2,6,3.0
3230,52000,0.85,0.6,9,0.45,3,96,1,4,4,2.8
3231,58000,1.0,0.7,5,0.7,3,54,1,1,1,3.0
3232,44000,0.85,0.4,4,0.5,4,126,1,2,4,2.8
3233,87000,1.0,0.7,9,0.7,3,96,2,4,2,2.8
3234,48000,0.85,0.7,5,0.75,2,62,1,2,2,2.8
3235,49000,0.85,0.7,9,0.7,2,67,1,4,5,2.8
3236,70000,1.0,0.7,5,0.7,3,97,1,2,4,2.8
3237,120000,1.0,1.0,6,1.0,3,96,2,1,5,3.0
3238,56000,0.85,0.7,9,0.75,3,103,1,2,9,2.8
3239,28500,0.85,0.4,5,0.4,1,48,1,2,2,2.8
3240,115000,1.0,1.0,6,1.0,3,90,1,2,6,2.8
3241,62000,0.85,0.4,4,0.5,2,72,1,2,2,2.8
3242,85000,0.85,0.7,9,0.7,3,100,1,4,4,2.8
3243,155000,1.0,1.0,6,1.0,4,106,2,2,6,2.8
3244,170000,1.0,1.0,5,1.0,3,67,3,2,3,3.2
3245,40000,1.0,0.4,9,0.4,2,58,1,3,5,2.8
3246,65000,1.0,0.7,5,0.7,3,92,1,2,4,2.8
3247,40000,0.85,0.7,5,0.7,2,56,1,2,5,2.8
3248,133000,1.0,1.0,10,0.9,3,101,1,3,1,2.8
3249,221000,1.0,1.0,4,0.9,4,130,3,1,3,3.2
3250,50000,0.85,0.5,16,0.4,4,100,1,4,16,2.8
3251,47000,1.0,0.4,9,0.4,4,90,1,4,4,2.8
3252,56000,1.0,1.0,9,0.9,2,64,1,4,3,2.8
3253,39000,0.85,0.4,9,0.4,2,64,1,4,9,2.8
3254,59000,1.0,0.7,9,0.7,3,70,1,3,5,2.8
3255,40000,0.85,0.4,9,0.4,3,73,1,4,7,2.8
3256,75000,0.7,1.0,5,1.0,1,37,1,2,2,3.0
3257,42000,1.0,0.4,6,0.4,2,57,1,2,6,3.2
3258,95000,1.0,1.0,9,1.0,3,97,1,4,1,2.8
3259,105000,1.0,1.0,5,0.9,4,113,1,2,1,2.8
3260,126000,1.0,1.0,10,1.0,3,100,2,4,5,2.8
3261,79200,0.7,0.7,10,0.7,3,99,2,1,3,3.2
3262,72000,0.7,1.0,13,1.0,3,55,1,3,4,2.8
3263,45000,0.85,0.4,14,0.4,3,76,1,4,12,2.8
3264,42000,1.0,0.4,4,0.42,3,56,1,2,1,3.0
3265,160000,1.0,0.7,13,0.75,3,92,2,1,5,3.0
3266,60000,1.0,0.7,5,0.7,3,80,1,2,1,2.8
3267,65000,0.85,0.7,9,0.7,3,98,1,4,2,2.8
3268,80000,1.0,1.0,11,0.9,2,78,1,2,2,2.8
3269,45000,1.0,0.4,5,0.4,3,67,1,4,2,2.6
3270,133000,1.0,0.7,4,0.75,4,120,2,2,4,2.8
3271,125000,1.0,0.7,12,0.75,4,147,2,3,4,2.8
3272,70000,0.85,0.7,7,0.7,3,78,1,4,4,2.8
3273,109000,1.0,0.7,5,0.7,3,92,1,2,2,2.8
3274,85000,0.85,0.5,9,0.4,3,107,1,1,3,3.0
3275,67000,0.85,0.7,9,0.77,2,67,1,4,4,2.8
3276,75000,0.7,1.0,5,0.95,3,87,2,2,2,3.0
3277,340000,1.0,1.0,10,1.0,3,128,2,1,9,3.0
3278,120000,0.85,1.0,15,0.9,4,85,1,4,14,2.8
3279,47000,0.85,0.5,12,0.45,3,80,1,4,3,2.8
3280,65000,0.85,0.7,9,0.75,2,65,2,4,5,2.8
3281,58000,0.85,0.7,5,0.65,2,70,1,2,2,3.0
3282,90000,1.0,0.7,4,0.75,3,85,1,2,3,2.8
3283,65000,1.0,0.7,5,0.75,2,66,1,2,5,2.8
3284,78000,1.0,0.7,5,0.65,3,78,1,2,3,2.8
3285,44000,0.85,1.0,9,0.8,2,70,1,4,9,2.8
3286,57000,0.85,0.7,4,0.65,2,71,1,2,2,2.8
3287,65000,1.0,0.4,9,0.4,4,93,1,4,3,2.8
3288,216000,0.7,1.0,4,1.0,4,114,1,2,4,3.2
3289,37700,0.85,0.4,9,0.3,3,75,3,4,7,2.8
3290,170000,1.0,0.7,14,0.75,3,103,1,1,2,2.8
3291,79000,0.85,0.7,5,0.75,3,90,1,2,3,3.0
3292,75000,0.85,1.0,5,0.8,3,115,2,2,3,3.0
3293,37000,1.0,0.4,5,0.4,3,64,1,2,1,2.8
3294,57000,0.85,1.0,14,0.85,3,79,1,4,14,2.8
3295,69000,1.0,1.0,5,1.0,1,36,1,2,3,2.8
3296,125000,1.0,1.0,4,1.0,3,71,2,2,2,3.2
3297,124000,1.0,1.0,4,1.0,3,105,1,2,4,3.2
3298,85000,0.85,1.0,5,0.9,3,95,1,2,2,3.2
3299,100000,1.0,0.7,4,0.8,2,67,1,2,3,3.2
3300,90000,1.0,0.7,5,0.75,3,100,1,2,1,3.0
3301,63000,0.85,1.0,10,0.75,3,92,1,4,4,2.8
3302,230000,1.0,1.0,15,1.0,4,138,1,1,10,2.8
3303,93000,1.0,0.7,11,0.75,3,83,1,1,6,3.0
3304,99000,0.7,0.6,14,0.55,3,114,1,1,11,2.8
3305,80000,1.0,1.0,13,0.85,3,90,1,1,3,2.8
3306,47000,1.0,0.4,5,0.35,3,65,1,3,4,2.8
3307,105000,1.0,1.0,5,1.0,2,72,1,2,4,3.0
3308,51000,0.85,1.0,5,0.85,3,80,1,2,3,2.8
3309,135000,1.0,1.0,5,1.0,3,68,3,2,3,3.2
3310,43000,1.0,0.6,15,0.45,2,44,1,1,12,2.8
3311,60000,0.85,0.7,5,0.75,3,78,1,2,5,2.8
3312,55000,0.85,0.4,4,0.5,4,89,1,2,2,2.8
3313,33000,1.0,0.5,14,0.4,2,65,1,3,13,2.8
3314,149000,1.0,1.0,5,1.0,1,47,1,2,2,3.2
3315,98500,1.0,0.7,13,0.65,3,95,2,1,4,3.0
3316,97000,0.85,1.0,5,1.0,2,57,1,2,5,3.0
3317,43000,0.85,0.4,9,0.4,1,76,1,4,1,2.8
3318,145000,0.7,1.0,15,1.0,3,111,2,1,14,3.2
3319,41000,0.85,0.4,9,0.4,2,65,1,4,4,2.8
3320,33000,0.7,0.5,16,0.4,1,50,1,4,8,2.8
3321,105000,1.0,1.0,6,1.0,3,75,2,2,5,2.8
3322,180000,1.0,1.0,10,0.95,3,125,2,1,5,2.8
3323,47000,1.0,0.5,4,0.5,3,80,1,2,3,3.0
3324,76000,0.7,1.0,22,0.8,3,84,3,1,3,3.0
3325,37000,1.0,0.4,4,0.5,2,50,1,2,2,2.8
3326,77000,1.0,0.7,5,0.75,2,76,1,2,4,2.8
3327,26000,0.7,0.4,9,0.4,1,46,1,4,3,2.8
3328,51000,0.7,1.0,14,0.85,2,42,1,1,13,2.8
3329,55000,1.0,0.5,4,0.6,2,57,2,2,2,2.6
3330,95000,0.7,1.0,5,1.0,2,80,1,2,3,3.2
3331,37000,0.85,0.4,4,0.4,3,80,1,3,2,2.8
3332,120000,1.0,1.0,7,1.0,3,90,3,2,6,3.0
3333,62000,1.0,1.0,5,0.85,3,80,1,2,5,2.8
3334,55000,1.0,0.4,14,0.5,2,60,1,4,3,2.8
3335,95000,0.85,0.7,10,0.75,3,90,1,1,6,3.0
3336,87000,1.0,0.7,5,0.75,3,85,2,2,2,3.2
3337,160000,1.0,0.7,10,0.75,4,140,2,4,9,2.8
3338,45000,0.7,0.4,9,0.4,4,92,1,4,1,2.8
3339,40000,1.0,0.4,9,0.45,3,73,1,4,8,2.8
3340,100000,0.7,1.0,10,0.9,4,118,2,1,2,2.8
3341,105000,1.0,0.7,5,0.7,3,91,1,2,4,2.8
3342,56000,0.85,1.0,5,0.9,1,36,1,2,3,2.8
3343,125000,0.85,1.0,10,0.85,4,130,1,1,3,2.8
3344,65000,0.85,0.6,11,0.45,3,75,1,4,8,2.8
3345,72000,1.0,1.0,11,0.8,2,70,1,1,9,2.8
3346,100000,1.0,1.0,12,0.9,4,111,2,1,4,3.0
3347,65000,0.85,1.0,5,0.95,2,67,1,2,4,3.2
3348,94000,1.0,1.0,14,0.9,3,94,2,1,12,3.0
3349,88000,1.0,0.7,4,0.75,3,90,1,2,4,3.2
3350,38000,1.0,0.4,9,0.3,3,78,1,4,5,2.8
3351,60000,1.0,0.5,10,0.4,2,56,2,3,4,3.0
3352,45000,1.0,0.7,4,0.7,2,42,1,2,1,2.8
3353,68000,0.85,0.7,5,0.75,4,130,2,2,5,2.8
3354,48000,1.0,0.4,5,0.4,2,71,1,4,1,2.8
3355,64000,0.7,0.6,14,0.55,3,67,1,1,11,3.0
3356,68500,1.0,1.0,5,1.0,2,72,1,2,3,2.8
3357,52000,0.85,0.6,9,0.45,3,97,1,4,4,2.8
3358,185000,1.0,1.0,5,1.0,4,110,1,2,4,3.2
3359,120000,1.0,1.0,10,1.0,2,63,1,4,5,2.8
3360,71000,0.85,0.7,9,0.75,3,88,3,1,5,2.8
3361,58000,0.85,1.0,9,0.9,2,66,1,4,6,2.8
3362,38000,0.85,0.4,14,0.45,3,106,1,4,3,2.8
3363,105000,1.0,1.0,11,1.0,2,65,1,1,11,3.0
3364,39000,1.0,1.0,9,0.9,2,40,1,3,8,2.8
3365,120000,1.0,1.0,10,1.0,3,80,1,4,9,2.8
3366,190000,0.85,1.0,3,0.95,4,146,1,2,2,3.0
3367,53000,1.0,0.5,9,0.4,3,86,1,4,1,3.0
3368,115000,1.0,1.0,5,1.0,2,72,1,2,3,3.0
3369,77900,0.85,0.7,5,0.7,3,75,1,2,4,2.8
3370,80000,0.85,1.0,4,0.9,3,80,1,2,4,3.2
3371,69900,1.0,0.7,5,0.8,2,68,1,2,4,3.2
3372,54000,0.85,0.7,14,0.75,2,69,1,1,3,2.8
3373,95000,1.0,1.0,9,1.0,3,92,1,4,1,2.8
3374,93000,1.0,1.0,4,0.9,2,54,1,2,3,3.0
3375,135000,1.0,0.7,14,0.75,4,120,2,1,9,3.0
3376,37000,0.85,1.0,9,0.85,1,42,1,4,2,2.8
3377,250000,1.0,1.0,16,0.9,3,130,2,1,4,3.0
3378,130000,0.85,1.0,5,1.0,2,82,2,2,4,3.0
3379,39500,1.0,1.0,14,0.9,1,38,1,1,11,3.0
3380,300000,1.0,0.7,13,0.75,3,126,2,1,2,3.0
3381,70000,1.0,0.4,4,0.5,4,93,1,2,1,2.8
3382,37500,1.0,0.4,5,0.5,2,51,1,2,3,2.8
3383,55000,1.0,0.7,5,0.75,3,58,1,2,1,3.0
3384,33000,0.85,0.4,5,0.35,3,57,1,2,1,2.8
3385,32000,0.85,0.4,5,0.4,2,60,1,2,5,2.8
3386,280000,1.0,1.0,17,1.0,3,130,2,1,12,3.2
3387,32900,0.85,0.7,10,0.75,1,41,1,4,4,3.0
3388,70000,0.85,0.7,9,0.65,3,100,1,4,7,2.8
3389,139000,0.85,1.0,4,0.95,4,120,1,2,4,3.2
3390,45000,0.7,0.4,3,0.4,6,133,1,3,2,3.0
3391,51000,0.85,0.4,9,0.45,3,86,1,4,6,2.8
3392,68000,1.0,1.0,5,1.0,1,30,1,2,2,3.0
3393,63000,0.85,1.0,8,1.0,1,42,1,1,2,2.8
3394,90000,0.85,1.0,8,0.9,3,84,1,1,6,2.8
3395,47000,1.0,0.4,5,0.4,4,118,2,2,3,2.8
3396,57000,0.85,0.7,5,0.75,3,75,1,2,5,2.8
3397,57000,1.0,0.4,5,0.4,4,80,2,2,5,2.8
3398,35000,1.0,0.5,9,0.4,1,50,1,4,4,2.8
3399,82000,0.85,1.0,10,0.75,3,92,1,4,8,2.8
3400,33500,0.85,0.4,5,0.45,3,76,1,2,1,2.8
